program,content,start,end,start_s,end_s,duration_s
PROG_2020_00824382,"Pekka Koskelan jättämää aukkoa. Matka
kansainväliselle huipulle on pitkä ja","00:12:26,320","00:12:30,400",746.32,750.4,4.079999999999927
PROG_2020_00824382,"suomalaisluistelijoilta vaaditaankin
lähivuosina kovaa panostusta.","00:12:30,400","00:12:34,800",750.4,754.8,4.399999999999977
PROG_2020_00824382,"Suomen oikukkaat
talviolosuhteet eivät palvele","00:12:34,800","00:12:37,800",754.8,757.8,3.0
PROG_2020_00824382,"pikaluistelumaajoukkueen
harjoittelua,","00:12:37,800","00:12:40,120",757.8,760.12,2.32000000000005
PROG_2020_00824382,"joten asiaan on haluttu selkeä
muutos. Mä oon joukkue onkin","00:12:40,120","00:12:43,840",760.12,763.84,3.7200000000000273
PROG_2020_00824382,"keskittynyt harjoitteluaan Inzelin
ihanteellisiin olosuhteisiin.","00:12:43,840","00:12:46,920",763.84,766.92,3.0799999999999272
PROG_2020_00824382,"Missä maa on joukkueen viettää
suurimman osan kaudesta Suomen","00:12:47,960","00:12:52,040",767.96,772.04,4.079999999999927
PROG_2020_00824382,"pikaluisteluun jäi valtava tyhjiö,","00:12:52,040","00:12:54,000",772.04,774.0,1.9600000000000364
PROG_2020_00824382,"kun Mika Poutala ja
Pekka Koskela lopettivat.","00:12:54,000","00:12:57,560",774.0,777.56,3.5599999999999454
PROG_2020_00824382,"On aika tehdä pikaluisteluun
uutta tulemista askel askeleelta","00:12:57,560","00:13:01,360",777.56,781.36,3.800000000000068
PROG_2020_00824382,"aikansa kansainvälisen huippumenian
Janne Hännisen opastuksella.","00:13:01,360","00:13:05,720",781.36,785.72,4.360000000000014
PROG_2020_00824382,"Urheilija ottaa niinku johtajuudesta
omasta urastaan ja sitä on","00:13:05,720","00:13:08,880",785.72,788.88,3.159999999999968
PROG_2020_00824382,"koitettu paljon tuoda ja se
tekniikkamme alaisilleen tärkeä.","00:13:08,880","00:13:11,440",788.88,791.44,2.560000000000059
PROG_2020_00824382,"Ja sit ehkä toinen sellainen
asia että kaikki ne.","00:13:12,520","00:13:15,880",792.52,795.88,3.3600000000000136
PROG_2020_00824382,"Arkivalinnan pitää elämässään tekevät
ne palvelusta urheilusuoritusta.","00:13:15,880","00:13:18,880",795.88,798.88,3.0
PROG_2020_00824382,"Harjoittelu on muuttunut enemmän
sprinttipainotteiseksi niin","00:13:20,560","00:13:22,680",800.56,802.68,2.1200000000000045
PROG_2020_00824382,"se se sen mä oon kokenu kans
enemmän niinku omaksi jutuksi.","00:13:22,680","00:13:25,680",802.68,805.68,3.0
PROG_2020_00824382,"22-vuotias Samuli suomalainen tietää
ettei pikaluistelun kaltaisessa","00:13:25,680","00:13:30,920",805.68,810.92,5.240000000000009
PROG_2020_00824382,"roolissa lajissa oikopolkua maailman
huipun tuntumaan ole panostuksen","00:13:30,920","00:13:35,840",810.92,815.84,4.920000000000073
PROG_2020_00824382,"pitää olla kaikki tai ei mitään.
Ihan 100-prosenttisesti.","00:13:35,840","00:13:40,440",815.84,820.44,4.600000000000023
PROG_2020_00824382,"Ei mulla oo mulla on jo nyt mä en
opiskele missään enkä oo töissä,","00:13:40,440","00:13:43,760",820.44,823.76,3.3199999999999363
PROG_2020_00824382,"että tämä urheilu on nyt se
juttu miuta mitään mitä mä teen,","00:13:43,760","00:13:47,440",823.76,827.44,3.6800000000000637
PROG_2020_00824382,"että katotaa kortit
tässä loppuun asti.","00:13:47,440","00:13:50,640",827.44,830.64,3.199999999999932
PROG_2020_00824382,"Se vaatii sitä et asutaan
ulkomailla meillä ei oo","00:13:50,640","00:13:52,760",830.64,832.76,2.1200000000000045
PROG_2020_00824382,"tääl halliin ainakaan vielä ja tota,","00:13:52,760","00:13:55,160",832.76,835.16,2.3999999999999773
PROG_2020_00824382,"jos haluut ja kalustus korjata
ne on pakko harjotella halleissa.","00:13:55,160","00:13:57,680",835.16,837.68,2.519999999999982
PROG_2020_00824382,"Samuli suomalaisen paras vauhti
radalla on tähdätty vasta","00:13:57,680","00:14:01,560",837.68,841.56,3.8799999999999955
PROG_2020_00824382,"vuosien päähän. Matka maailman
huipun tuntumaan on pitkä.","00:14:01,560","00:14:05,880",841.56,845.88,4.32000000000005
PROG_2020_00824382,"Sitähän sanotaan
että ihmisen kehitys,","00:14:05,880","00:14:08,840",845.88,848.84,2.9600000000000364
PROG_2020_00824382,"fyysesti ja jatkuu
25-vuotiaaksi asti että.","00:14:08,840","00:14:12,000",848.84,852.0,3.159999999999968
PROG_2020_00824382,"Jos sitä kaavaa noudattais niin sit
se meni sinne jo näitten Pekingin","00:14:12,000","00:14:15,640",852.0,855.64,3.6399999999999864
PROG_2020_00824382,"kisojen jälkeiselle ajalle ja
kyllä mä ite oon vähän samoilla","00:14:15,640","00:14:20,760",855.64,860.76,5.1200000000000045
PROG_2020_00824382,"linjoilla että tota varmaan se sinne
kakstuhattakakskytkuuskisoihin","00:14:20,760","00:14:23,960",860.76,863.96,3.2000000000000455
PROG_2020_00824382,"sitten asettuu suunnilleen
se niinku oma huippu.","00:14:25,120","00:14:29,800",865.12,869.8,4.67999999999995
PROG_2020_00824382,"Se pitää ottaa sekunti kaksi per
vuosi pois ja silloin muutaman
vuoden päästä aletaan olla aika.","00:14:29,800","00:14:35,560",869.8,875.56,5.759999999999991
PROG_2020_00824382,"Samuli suomalainen kärsi viikonlopun
EM kisoissa Heerenveenissä","00:14:37,440","00:14:40,640",877.44,880.64,3.199999999999932
PROG_2020_00824382,"selkäongelmista ja hän vie täytyy
toisen kilpailupäivän matkoilta","00:14:40,640","00:14:44,800",880.64,884.8,4.159999999999968
PROG_2020_00824382,"suomalainen oli sprinttereiden
yhteiskilpailussa lauantain jälkeen","00:14:44,800","00:14:47,840",884.8,887.84,3.0400000000000773
PROG_2020_00824382,"18. hän oli 500 metrillä 8.2.
ja 1 000 metrillä 20.","00:14:47,840","00:14:55,040",887.84,895.04,7.199999999999932
PROG_2020_00824382,"Mahtava siinä on jatkoi hallintaansa
suurpujottelun maailman cupissa","00:14:55,640","00:14:59,760",895.64,899.76,4.1200000000000045
PROG_2020_00824382,"italialainen voitti Ranska
Gorassa kauden neljännen kisan","00:14:59,760","00:15:03,360",899.76,903.36,3.6000000000000227
PROG_2020_00824382,"baseen on ollut tällä kaudella
suurpujottelussa voittamaton.","00:15:03,360","00:15:07,440",903.36,907.44,4.080000000000041
PROG_2020_00824382,"Riikka Honkanen keskeytti
jälleen jo avauskierroksella.","00:15:07,440","00:15:11,320",907.44,911.32,3.8799999999999955
PROG_2020_00824382,"Miesten pujottelussa Flahaussa
maailman cupiin saatiin taas uusi","00:15:12,880","00:15:16,200",912.88,916.2,3.32000000000005
PROG_2020_00824382,"voittaja kun ykköseksi laskin
Norjaan Sebastian fossiilewood.","00:15:16,200","00:15:20,280",916.2,920.28,4.079999999999927
PROG_2020_00824382,"Musta-asuinen hurrikaani
voitti rovaniemeläisen","00:15:21,600","00:15:23,880",921.6,923.88,2.2799999999999727
PROG_2020_00824382,"Perungan pojat erin 3–1
lentopallon mestaruusliigassa","00:15:23,880","00:15:27,720",923.88,927.72,3.840000000000032
PROG_2020_00824382,"sarjassa kolmantena oleva
loimaalaisjoukkueen tehokkain","00:15:27,720","00:15:30,600",927.72,930.6,2.8799999999999955
PROG_2020_00824382,"oli 21 pistettä viimeistellyt
Samuli kaislasalo.","00:15:30,600","00:15:34,480",930.6,934.48,3.8799999999999955
PROG_2020_00824382,"Porvoon salibandyseura vankisti
johtoaan SM-liigan kärjessä","00:15:35,960","00:15:38,840",935.96,938.84,2.8799999999999955
PROG_2020_00824382,"voittamalla sarjavitosen t PS:n
6–4 keltapaitaisen kotijoukkueen","00:15:38,840","00:15:43,560",938.84,943.56,4.719999999999914
PROG_2020_00824382,"voittomaalin teki Julia Turunen
ja lehmusvuoren syötöstä.","00:15:43,560","00:15:47,280",943.56,947.28,3.7200000000000273
PROG_2020_00824382,"Sekä lehmusvuori että Turunen
iskivät ottelussa tehot 1 + 1.","00:15:47,280","00:15:52,520",947.28,952.52,5.240000000000009
PROG_2020_00824382,"Lasten ja nuorten
sisäliikuntaharrastukset ovat","00:15:57,000","00:15:59,280",957.0,959.28,2.2799999999999727
PROG_2020_00824382,"olleet joillakin alueilla katkolla
jo viikkoja. Corona rajoitukset","00:15:59,280","00:16:03,200",959.28,963.2,3.9200000000000728
PROG_2020_00824382,"ovat vähentäneet lasten ja nuorten
liikkumista ja moni pitääkin julkisen","00:16:03,200","00:16:07,240",963.2,967.24,4.039999999999964
PROG_2020_00824382,"julkisten sisäliikuntatilojen
sulkemista lapsilta kohtuuttomana.","00:16:07,240","00:16:12,560",967.24,972.56,5.319999999999936
PROG_2020_00824382,"Se hinta on todella kova. Lapsille
ja nuorille- siis ryhmämuotoisesta","00:16:14,280","00:16:18,560",974.28,978.56,4.279999999999973
PROG_2020_00824382,"harrastustoiminnastahan nyt
puhutaan ja se on hurjan tärkeää,","00:16:18,560","00:16:21,760",978.56,981.76,3.2000000000000455
PROG_2020_00824382,"jos tässä jotain hyvää. Ne kai se,
että nyt me nähdään miten tärkeä.","00:16:21,760","00:16:25,520",981.76,985.52,3.759999999999991
PROG_2020_00824382,"Harrastus. Voi, kyllä se prioriteetti
on että lasten ja nuorten","00:16:25,520","00:16:29,520",985.52,989.52,4.0
PROG_2020_00824382,"harrastamista päästäis mahdollisimman
nopeasti avaamaan ja sen eteen me","00:16:29,520","00:16:33,680",989.52,993.68,4.159999999999968
PROG_2020_00824382,"ministeriössä tehdään kaikkemme,
mut juuri nyt on tosi vaikea ennustaa","00:16:33,680","00:16:37,560",993.68,997.56,3.8799999999999955
PROG_2020_00824382,"näitä lähiviikkoja sitä, että mihin
tämä tilanne tulee kehittymään.","00:16:37,560","00:16:40,640",997.56,1000.64,3.080000000000041
PROG_2020_00824382,"Ja se pitää tietenkin muistaa
päätökset tehdään alueellisesti","00:16:40,640","00:16:43,840",1000.64,1003.84,3.2000000000000455
PROG_2020_00824382,"eli tällä hetkellä meillä ei oo
yhtä valtakunnallista päätöstä","00:16:43,840","00:16:46,440",1003.84,1006.44,2.6000000000000227
PROG_2020_00824382,"vaan kunkin alueen tautitilanteen
mukaan tehdään päätöksiä.","00:16:46,440","00:16:49,680",1006.44,1009.68,3.2399999999998954
PROG_2020_00824382,"Mä näkisin niin että lasten
urheiluharrastaminen pitäisi","00:16:49,680","00:16:53,080",1009.68,1013.08,3.400000000000091
PROG_2020_00824382,"kytkeä siihen päätökseen että onko
meillä peruskoulut auki vai ei.","00:16:53,080","00:16:56,360",1013.08,1016.36,3.2799999999999727
PROG_2020_00824382,"Kyllähän lajiharjoittelun
lisäks aina tehdään tämmöst","00:16:56,360","00:16:59,400",1016.36,1019.4,3.0399999999999636
PROG_2020_00824382,"samanlaista harjoitteluun kyllähän
altaan se olisi tarve päästä.","00:16:59,400","00:17:03,320",1019.4,1023.32,3.9200000000000728
PROG_2020_00824382,"Nämä rajoitukset tuntuu tuntuu
vähän hassuilta aikuiset saa tehdä","00:17:03,320","00:17:07,920",1023.32,1027.92,4.600000000000023
PROG_2020_00824382,"melkein mitä haluaa mutta lapset
nuoret joutuu kärsimään aika paljon.","00:17:07,920","00:17:11,840",1027.92,1031.84,3.9199999999998454
PROG_2020_00824382,"Kaikkia ulkotreeni ei ole haitannut,","00:17:11,840","00:17:13,880",1031.84,1033.88,2.040000000000191
PROG_2020_00824382,"pääasia on ollut
että harjoituksia on.","00:17:13,880","00:17:15,720",1033.88,1035.72,1.8399999999999181
PROG_2020_00824382,"Voitu jatkaa. Eihän sillä oikein
mitään järjestämissä treenaa.","00:17:15,720","00:17:19,840",1035.72,1039.84,4.119999999999891
PROG_2020_00824382,"Aika samanlaista kuin
vain vähän kylmempi.","00:17:19,840","00:17:22,440",1039.84,1042.44,2.6000000000001364
PROG_2020_00824382,Pitää ottaa lämpimät hanskat.,"00:17:22,440","00:17:24,440",1042.44,1044.44,2.0
PROG_2020_00824382,"Rajoitusten lisäksi ongelmia on
tuotu nyt se, että harrastamisen","00:17:24,440","00:17:27,600",1044.44,1047.6,3.1599999999998545
PROG_2020_00824382,"hinta on noussut kun treenejä
on siirretty julkisista tiloista","00:17:27,600","00:17:30,200",1047.6,1050.2,2.6000000000001364
PROG_2020_00824382,"yksityisiin harrastuspaikkoihin
tavoitteellisessa treenaamisessa","00:17:30,200","00:17:33,840",1050.2,1053.84,3.6399999999998727
PROG_2020_00824382,"yksityiset harjoituspaikat
ovat kuitenkin olleet pelastus.","00:17:33,840","00:17:37,120",1053.84,1057.12,3.2799999999999727
PROG_2020_00824382,"Jos sitten tämä tulee lakimuutokset
että yksityisetkin tilat","00:17:37,120","00:17:41,040",1057.12,1061.04,3.9200000000000728
PROG_2020_00824382,"joutuvat sulkemaan paikkansa
niin se on sitten vihoviimeinen","00:17:41,040","00:17:44,000",1061.04,1064.0,2.9600000000000364
PROG_2020_00824382,niitti tälle urheiluharrastukselle.,"00:17:44,000","00:17:46,240",1064.0,1066.24,2.240000000000009
PROG_2020_00824382,"Huolta on ollut myös
seurojen taloudesta.","00:17:46,240","00:17:48,480",1066.24,1068.48,2.240000000000009
PROG_2020_00824382,"Vaikka harrastustoiminta jossain
vaiheessa palaakin ennalleen, voi","00:17:48,480","00:17:51,440",1068.48,1071.44,2.9600000000000364
PROG_2020_00824382,"sen järjestäjistä olla silloin pulaa,
nyt seuralle on tulossa helpotusta.","00:17:51,440","00:17:55,800",1071.44,1075.8,4.3599999999999
PROG_2020_00824382,"Rahalla tämä asia ei ratkaise eikä
ratkea tietenkään, mutta et semmonen","00:17:55,800","00:18:00,240",1075.8,1080.24,4.440000000000055
PROG_2020_00824382,"pieni asia minkä nyt haluan tällä
kertaa on tietenkin se, että me","00:18:00,240","00:18:03,480",1080.24,1083.48,3.240000000000009
PROG_2020_00824382,"juuri tuossa torstaina saatiin
ministeri Saarikon johdolla sitten","00:18:03,480","00:18:07,080",1083.48,1087.08,3.599999999999909
PROG_2020_00824382,"tukipaketti seuroille, nimenomaan
jotka pyörittää junioritoimintaa.","00:18:07,080","00:18:11,160",1087.08,1091.16,4.080000000000155
PROG_2020_00824382,"Se on 2 000 000 €:n suuruinen
ja siinä ideana on tietenkin se,","00:18:11,160","00:18:14,040",1091.16,1094.04,2.8799999999998818
PROG_2020_00824382,"että nämä seurat vois sitten tämän
vaikean tilanteen jälkeen jatkaa
toimintaansa ja pyöriä hänelle.","00:18:14,040","00:18:21,680",1094.04,1101.68,7.6400000000001
PROG_2020_00824382,"Ja tässä oli sunnuntain urheilut
ensi viikolla ohjelmassa muun muassa","00:18:23,240","00:18:27,240",1103.24,1107.24,4.0
PROG_2020_00824382,"MM-rallin avaus Monte Carlossa
ja Salpausselän kisat joita voi","00:18:27,240","00:18:30,200",1107.24,1110.2,2.9600000000000364
PROG_2020_00824382,"seurata Ylen kanavilla. Meiltä
näkemiin ja muka vailla jatkoa.","00:18:30,200","00:18:35,320",1110.2,1115.32,5.119999999999891
PROG_2020_00824382,"Jos hyökkääjä,","00:18:36,000","00:18:38,800",1116.0,1118.8,2.7999999999999545
PROG_2020_00824382,voimiaan.,"00:18:39,600","00:18:42,280",1119.6,1122.28,2.6800000000000637
PROG_2020_00824011,"Urheiluruutu hyvää iltaa,
Suomen hiihtomaajoukkue on","00:00:11,520","00:00:14,640",11.52,14.64,3.120000000000001
PROG_2020_00824011,"antanut kaksi positiivista
korona tulosta Tour de Skillä.","00:00:14,640","00:00:18,840",14.64,18.84,4.199999999999999
PROG_2020_00824011,"Kaksi joukkueen jäsentä odottaa
tarkempien PCR-testien tulosta.","00:00:18,840","00:00:22,880",18.84,22.88,4.039999999999999
PROG_2020_00824011,"Muuta joukkuetta ei ole asetettu
karanteeniin pelaaja pulassa","00:00:22,880","00:00:27,120",22.88,27.12,4.240000000000002
PROG_2020_00824011,"oleva karhu Basket kritisoi
koripalloliiton päätöstä.","00:00:27,120","00:00:30,440",27.12,30.44,3.3200000000000003
PROG_2020_00824011,"Olla siirtämättä eilistä
korisliigaottelua lumilautailun","00:00:30,440","00:00:34,960",30.44,34.96,4.52
PROG_2020_00824011,"maailman cuppia karsinta Pekingin
olympialaisiin alkoivat Itävallassa.","00:00:34,960","00:00:40,960",34.96,40.96,6.0
PROG_2020_00824011,"Turnauskin välipäivinä on tullut
ilmi kolme uutta positiivista","00:00:44,360","00:00:48,000",44.36,48.0,3.6400000000000006
PROG_2020_00824011,"korona testitulosta. Kaksi Suomen
ja yksi Ruotsin joukkueessa.","00:00:48,000","00:00:52,280",48.0,52.28,4.280000000000001
PROG_2020_00824011,"Testit olivat Antigen pikatestejä
joten tarkempi PCR-testi
saattaa vielä muuttaa tuloksen.","00:00:52,280","00:01:00,520",52.28,60.52,8.240000000000002
PROG_2020_00824011,"Suomen joukkue saapui eilen tänne
hotellille val di Fiemmen ja","00:01:00,600","00:01:03,160",60.6,63.16,2.559999999999995
PROG_2020_00824011,"kävi myös koronavirustesteissä
ja tänään iltapäivällä tuli","00:01:03,160","00:01:07,040",63.16,67.04,3.8800000000000097
PROG_2020_00824011,tieto kaksi positiivista tapausta.,"00:01:07,040","00:01:10,560",67.04,70.56,3.519999999999996
PROG_2020_00824011,"Toblahin kisojen jälkeen kaikki
kiertueella liikkuvat henkilöt","00:01:10,560","00:01:13,400",70.56,73.4,2.8400000000000034
PROG_2020_00824011,"testattiin jälleen pikatestillä myös
Ruotsin Lindgrenin Korhonen testi","00:01:13,400","00:01:17,640",73.4,77.64,4.239999999999995
PROG_2020_00824011,"oli positiivinen, aiemmin tuurilla
sairastui ranskalaisvalmentaja.","00:01:17,640","00:01:22,360",77.64,82.36,4.719999999999999
PROG_2020_00824011,"Voitko sen sanoa että
oliko kyse urheilijoista.","00:01:22,520","00:01:24,360",82.52,84.36,1.8400000000000034
PROG_2020_00824011,"Kommentoi vielä tässä
hetkessä sitä että","00:01:24,360","00:01:27,000",84.36,87.0,2.6400000000000006
PROG_2020_00824011,kyse on kahdesta joukkueen jäsenestä.,"00:01:27,000","00:01:28,800",87.0,88.8,1.7999999999999972
PROG_2020_00824011,"Miten he voivat tällä hetkellä.
Ei oo mitään oireita kaikki on","00:01:30,120","00:01:33,240",90.12,93.24000000000001,3.1200000000000045
PROG_2020_00824011,"aivan terveenä terveenä että ei oo
sillä siinä puolessa ei oo mitään.","00:01:33,240","00:01:37,440",93.24000000000001,97.44,4.199999999999989
PROG_2020_00824011,"Suomeen ja muuta joukkuetta ei
asetettu Italiassa karanteeniin.","00:01:37,440","00:01:41,760",97.44,101.75999999999999,4.319999999999993
PROG_2020_00824011,"Terveysviranomaiset kävi meidän
joukkue case vaikkei edes läpi","00:01:41,760","00:01:45,240",101.75999999999999,105.24000000000001,3.480000000000018
PROG_2020_00824011,"jokaiseen ja totesi että meidän oma
oma toimintamalleja kupla on toiminut","00:01:45,240","00:01:49,640",105.24000000000001,109.64,4.3999999999999915
PROG_2020_00824011,"niin hyvin että muu joukkue pystyy
jatkamaan normaalisti normaalisti.","00:01:49,640","00:01:52,720",109.64,112.72,3.0799999999999983
PROG_2020_00824011,Täällä toiminta.,"00:01:52,720","00:01:54,000",112.72,114.0,1.2800000000000011
PROG_2020_00824011,"Fis puhuu urheilijoiden kuplasta
muuttaa se ei pidä paikkaansa.","00:01:54,000","00:01:57,600",114.0,117.6,3.5999999999999943
PROG_2020_00824011,"Kisa-alueella urheilijat
pidetään erillään muista muuttaa","00:01:57,600","00:02:00,600",117.6,120.6,3.0
PROG_2020_00824011,"kisajärjestäjät ovat esimerkiksi
majoittaneet ulkopuolisia henkilöitä","00:02:00,600","00:02:04,240",120.6,124.24,3.6400000000000006
PROG_2020_00824011,"samaan hotelliin urheilijakuplan
henkilöiden kanssa kupla poksahtaa
rikki joka päivä kisan jälkeen.","00:02:04,240","00:02:10,200",124.24,130.2,5.959999999999994
PROG_2020_00824011,"Kuudes Kiina hiihdetään
pääasiassa yhteislähtöjä","00:02:11,640","00:02:14,400",131.64,134.4,2.7600000000000193
